epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,4678.68,0.6596,0.35779,0.91812,0.98383,0.9187,0.94343,0.77392,0.71813,0.33175,1.02792,0.0001982,0.0001982,0.0001982
184,4703.86,0.68994,0.36446,0.92073,0.98029,0.92656,0.94179,0.77214,0.72136,0.3286,1.03184,0.0001883,0.0001883,0.0001883
185,4728.94,0.67096,0.35912,0.92829,0.97747,0.92314,0.94196,0.7718,0.72036,0.33059,1.0301,0.0001784,0.0001784,0.0001784
186,4754.08,0.65946,0.35174,0.91882,0.97751,0.9249,0.94306,0.77471,0.71369,0.32862,1.02862,0.0001685,0.0001685,0.0001685
187,4779.23,0.67001,0.36409,0.92602,0.97882,0.91996,0.94354,0.77714,0.7145,0.32819,1.02855,0.0001586,0.0001586,0.0001586
188,4804.47,0.66445,0.36254,0.93356,0.97736,0.91845,0.94395,0.77992,0.71303,0.33264,1.02853,0.0001487,0.0001487,0.0001487
189,4829.6,0.66603,0.35522,0.91986,0.9746,0.92187,0.94536,0.78364,0.70858,0.32939,1.02582,0.0001388,0.0001388,0.0001388
190,4854.83,0.66321,0.35585,0.92142,0.98242,0.92065,0.94591,0.78377,0.71083,0.32596,1.02923,0.0001289,0.0001289,0.0001289
191,4880.28,0.64742,0.33417,0.92709,0.97872,0.91522,0.9429,0.77635,0.71461,0.32747,1.03088,0.000119,0.000119,0.000119
192,4905.35,0.64318,0.33535,0.92061,0.97568,0.91695,0.9445,0.77626,0.72041,0.33097,1.03161,0.0001091,0.0001091,0.0001091
193,4930.46,0.61129,0.32184,0.9205,0.97293,0.92107,0.94598,0.7827,0.71592,0.33057,1.03046,9.92e-05,9.92e-05,9.92e-05
194,4955.56,0.5976,0.32044,0.91201,0.97585,0.9197,0.94731,0.78684,0.71114,0.33188,1.02853,8.93e-05,8.93e-05,8.93e-05
195,4980.75,0.63634,0.33356,0.94003,0.98129,0.91833,0.94914,0.78825,0.71062,0.33078,1.03015,7.94e-05,7.94e-05,7.94e-05
196,5005.79,0.59654,0.31684,0.91426,0.98089,0.91594,0.94831,0.78881,0.70945,0.32879,1.02811,6.95e-05,6.95e-05,6.95e-05
197,5030.88,0.60478,0.31788,0.90972,0.97162,0.92313,0.94846,0.79155,0.70455,0.32874,1.022,5.96e-05,5.96e-05,5.96e-05
198,5056,0.61373,0.32704,0.91313,0.98071,0.91558,0.95008,0.79276,0.70347,0.3284,1.02298,4.97e-05,4.97e-05,4.97e-05
199,5081.05,0.60294,0.31305,0.90501,0.97599,0.92038,0.95021,0.79235,0.69988,0.32588,1.02158,3.98e-05,3.98e-05,3.98e-05
200,5106.05,0.6012,0.31937,0.91618,0.98164,0.91627,0.95056,0.79405,0.69856,0.32328,1.02102,2.99e-05,2.99e-05,2.99e-05
