epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,4656.7,0.75165,0.38557,0.94199,0.969,0.92934,0.95753,0.72578,0.87142,0.38904,1.06081,0.0001883,0.0001883,0.0001883
185,4682,0.73465,0.3903,0.94256,0.97111,0.93022,0.95805,0.72942,0.86794,0.38694,1.05884,0.0001784,0.0001784,0.0001784
186,4707.4,0.74761,0.3829,0.94517,0.9654,0.93123,0.95802,0.72616,0.87917,0.39128,1.06394,0.0001685,0.0001685,0.0001685
187,4732.74,0.73659,0.3832,0.94381,0.97263,0.92718,0.95745,0.72741,0.87115,0.38931,1.05887,0.0001586,0.0001586,0.0001586
188,4757.9,0.73173,0.37946,0.94135,0.97079,0.92761,0.95631,0.72658,0.86709,0.39003,1.05703,0.0001487,0.0001487,0.0001487
189,4783.13,0.76472,0.39138,0.9457,0.96509,0.92961,0.95612,0.72387,0.86953,0.39262,1.05787,0.0001388,0.0001388,0.0001388
190,4808.39,0.73876,0.38447,0.94548,0.96617,0.93265,0.95619,0.72441,0.87128,0.39082,1.05988,0.0001289,0.0001289,0.0001289
191,4833.98,0.73608,0.3673,0.94859,0.96489,0.93393,0.95722,0.72511,0.87731,0.38863,1.06528,0.000119,0.000119,0.000119
192,4859.18,0.72508,0.35686,0.94782,0.96654,0.92896,0.9545,0.71972,0.88766,0.39252,1.07031,0.0001091,0.0001091,0.0001091
193,4884.33,0.67805,0.34293,0.93112,0.96881,0.92597,0.95617,0.72345,0.88599,0.38834,1.0671,9.92e-05,9.92e-05,9.92e-05
194,4909.46,0.71325,0.35306,0.94627,0.97067,0.9236,0.95868,0.72667,0.88102,0.38878,1.06373,8.93e-05,8.93e-05,8.93e-05
195,4934.67,0.68268,0.34322,0.93477,0.96481,0.93386,0.95924,0.73137,0.87449,0.38504,1.06069,7.94e-05,7.94e-05,7.94e-05
196,4959.88,0.67239,0.33667,0.93295,0.96786,0.93022,0.96021,0.73337,0.86908,0.38105,1.06022,6.95e-05,6.95e-05,6.95e-05
197,4985.07,0.67243,0.33828,0.92741,0.97104,0.92658,0.9607,0.73432,0.867,0.38309,1.0593,5.96e-05,5.96e-05,5.96e-05
198,5010.31,0.66897,0.3425,0.93808,0.97262,0.927,0.96139,0.73558,0.86401,0.3831,1.05781,4.97e-05,4.97e-05,4.97e-05
199,5035.61,0.66144,0.33574,0.92055,0.96315,0.93584,0.96143,0.73623,0.86135,0.38147,1.05755,3.98e-05,3.98e-05,3.98e-05
200,5060.8,0.65915,0.33464,0.93035,0.96021,0.93718,0.96157,0.73509,0.86175,0.38084,1.05826,2.99e-05,2.99e-05,2.99e-05
